Whisk_Name,URL,Num_Revs,Brand,Cost,Age,ABV,Flavor,Profile
SPRINGBANK 10 YEAR LOCAL BARLEY,https://distiller.com/spirits/springbank-10-year-local-barley,28,Springbank,spirit-cost cost-4,10 YEAR,57.3,FULL BODIED & RICH,"{""smoky"":10,""peaty"":20,""spicy"":5,""herbal"":35,""oily"":45,""full_bodied"":60,""rich"":55,""sweet"":20,""briny"":30,""salty"":25,""vanilla"":20,""tart"":40,""fruity"":40,""floral"":10}"
TOMATIN CÙ BÒCAN 2005 VINTAGE,https://distiller.com/spirits/tomatin-cu-bocan-2005-vintage,29,Tomatin,spirit-cost cost-3,,50.0,NA,NA
PORT CHARLOTTE PC12 OILEANACH FURACHAIL,https://distiller.com/spirits/port-charlotte-pc12-oileanach-furachail,26,Port Charlotte,spirit-cost cost-3,NAS,58.7,PEATY & FRUITY,"{""smoky"":60,""peaty"":85,""spicy"":45,""herbal"":20,""oily"":30,""full_bodied"":50,""rich"":55,""sweet"":40,""briny"":40,""salty"":40,""vanilla"":20,""tart"":30,""fruity"":65,""floral"":15}"
SHIELDAIG HIGHLAND SINGLE MALT,https://distiller.com/spirits/shieldaig-highland-single-malt,26,Shieldaig,spirit-cost cost-1,NAS,40.0,NA,NA
CAOL ILA 30 YEAR (2014 SPECIAL RELEASE),https://distiller.com/spirits/caol-ila-30-year-2014-special-release,27,Caol Ila,spirit-cost cost-5,30 YEAR,55.1,SWEET,"{""smoky"":50,""peaty"":50,""spicy"":25,""herbal"":35,""oily"":15,""full_bodied"":40,""rich"":45,""sweet"":50,""briny"":25,""salty"":25,""vanilla"":15,""tart"":10,""fruity"":15,""floral"":0}"
LAGAVULIN 12 YEAR (2019 SPECIAL RELEASE),https://distiller.com/spirits/lagavulin-12-year-2019-special-release,29,Lagavulin,spirit-cost cost-4,12 YEAR,56.5,NA,NA
KILCHOMAN LOCH GORM (2018 EDITION),https://distiller.com/spirits/kilchoman-loch-gorm-2018-edition,27,Kilchoman,spirit-cost cost-4,NAS,46.0,SMOKY,"{""smoky"":30,""peaty"":25,""spicy"":15,""herbal"":20,""oily"":20,""full_bodied"":25,""rich"":25,""sweet"":15,""briny"":25,""salty"":10,""vanilla"":20,""tart"":15,""fruity"":15,""floral"":10}"
LAPHROAIG CAIRDEAS 15 YEAR,https://distiller.com/spirits/laphroaig-cairdeas-15-year,26,Laphroaig,spirit-cost cost-4,15 YEAR,43.0,NA,NA
LAGAVULIN JAZZ FESTIVAL 2015,https://distiller.com/spirits/lagavulin-jazz-festival-2015,26,Lagavulin,spirit-cost cost-5,NAS,55.4,FULL BODIED & RICH,"{""smoky"":50,""peaty"":40,""spicy"":40,""herbal"":10,""oily"":10,""full_bodied"":70,""rich"":60,""sweet"":50,""briny"":30,""salty"":50,""vanilla"":10,""tart"":30,""fruity"":50,""floral"":20}"
ELEMENTS OF ISLAY PEAT,https://distiller.com/spirits/elements-of-islay-peat,28,Specialty Drinks Ltd.,spirit-cost cost-3,NAS,59.3,NA,NA
PORT CHARLOTTE PC11 EÒRNA NA H-ALBA,https://distiller.com/spirits/port-charlotte-pc11-eorna-na-h-alba,26,Port Charlotte,spirit-cost cost-5,NAS,59.5,RICH & PEATY,"{""smoky"":40,""peaty"":75,""spicy"":70,""herbal"":40,""oily"":35,""full_bodied"":60,""rich"":75,""sweet"":60,""briny"":20,""salty"":10,""vanilla"":40,""tart"":20,""fruity"":50,""floral"":10}"
CAOL ILA 2001 MOSCATEL FINISH DISTILLER'S EDITION,https://distiller.com/spirits/caol-ila-2001-moscatel-finish-distiller-s-edition,25,Caol Ila,spirit-cost cost-4,13,43.0,NA,NA
TALISKER 8 YEAR (2020 SPECIAL RELEASE),https://distiller.com/spirits/talisker-8-year-2020-special-release,27,Talisker,spirit-cost cost-4,8 YEAR,57.9,FULL BODIED,"{""smoky"":30,""peaty"":25,""spicy"":35,""herbal"":20,""oily"":20,""full_bodied"":50,""rich"":40,""sweet"":20,""briny"":35,""salty"":25,""vanilla"":10,""tart"":25,""fruity"":20,""floral"":10}"
LONGROW RED 11 YEAR PINOT NOIR CASK MATURED,https://distiller.com/spirits/longrow-red-11-year-pinot-noir-cask-matured,28,Longrow,spirit-cost cost-4,11 YEAR,53.1,NA,NA
KILCHOMAN 100% ISLAY 8TH EDITION,https://distiller.com/spirits/kilchoman-100-islay-8th-edition,25,Kilchoman,spirit-cost cost-4,NAS,50.0,PEATY,"{""smoky"":45,""peaty"":60,""spicy"":50,""herbal"":35,""oily"":20,""full_bodied"":45,""rich"":50,""sweet"":10,""briny"":40,""salty"":25,""vanilla"":30,""tart"":0,""fruity"":0,""floral"":20}"
LAPHROAIG 27 YEAR (2017 RELEASE),https://distiller.com/spirits/laphroaig-27-year-2017-release,28,Laphroaig,spirit-cost cost-5,27 YEAR,41.7,NA,NA
ARDBEG 21 YEAR,https://distiller.com/spirits/ardbeg-21-year,24,Ardbeg,spirit-cost cost-5,21 YEAR,46.0,SWEET & OILY,"{""smoky"":40,""peaty"":20,""spicy"":30,""herbal"":15,""oily"":55,""full_bodied"":45,""rich"":35,""sweet"":55,""briny"":20,""salty"":5,""vanilla"":35,""tart"":20,""fruity"":50,""floral"":5}"
HIGHLAND PARK 8 YEAR THE MACPHAIL'S COLLECTION (GORDON & MACPHAIL),https://distiller.com/spirits/highland-park-8-year-gordon-macphail,25,Gordon & MacPhail The MacPhail's Collection,spirit-cost cost-2,8 YEAR,43.0,NA,NA
KILKERRAN WORK IN PROGRESS #5 SHERRY WOOD,https://distiller.com/spirits/kilkerran-single-malt-wip-5-sherry-matured,24,Kilkerran,spirit-cost cost-3,NAS,46.0,NA,NA
CAOL ILA 2004 CASK STRENGTH (GORDON & MACPHAIL),https://distiller.com/spirits/caol-ila-cask-strength-2004-gordon-macphail,25,Gordon & MacPhail Cask Strength,spirit-cost cost-3,NAS,60.1,NA,NA
OCTOMORE 06.2/167 CUVEE EDITION,https://distiller.com/spirits/octomore-06-2-167-cuvee-edition,25,Octomore,spirit-cost cost-4,NAS,58.2,NA,NA
STRONACHIE 12 YEAR,https://distiller.com/spirits/stronachie-12-year,26,A.D. Rattray,spirit-cost cost-3,12,43.0,FRUITY & SWEET,"{""smoky"":20,""peaty"":20,""spicy"":40,""herbal"":40,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":0,""salty"":20,""vanilla"":40,""tart"":50,""fruity"":70,""floral"":30}"
PORT CHARLOTTE PC7 SIN AN DOIGH ILEACH,https://distiller.com/spirits/port-charlotte-pc-7-sin-an-doigh-ileach,24,Port Charlotte,spirit-cost cost-5,7 YEAR,61.0,PEATY & SMOKY,"{""smoky"":60,""peaty"":70,""spicy"":35,""herbal"":40,""oily"":40,""full_bodied"":50,""rich"":55,""sweet"":40,""briny"":35,""salty"":35,""vanilla"":20,""tart"":20,""fruity"":40,""floral"":20}"
OBAN DISTILLERS EDITION (2020 RELEASE),https://distiller.com/spirits/oban-distillers-edition-2020-release,23,Oban,spirit-cost cost-4,NAS,43.0,RICH & FULL BODIED,"{""smoky"":35,""peaty"":20,""spicy"":30,""herbal"":10,""oily"":15,""full_bodied"":75,""rich"":75,""sweet"":60,""briny"":0,""salty"":10,""vanilla"":30,""tart"":10,""fruity"":60,""floral"":5}"
OCTOMORE 10.3/114 ISLAY BARLEY,https://distiller.com/spirits/octomore-10-3-114-islay-barley,25,Octomore,spirit-cost cost-5,6 YEAR,61.3,RICH,"{""smoky"":40,""peaty"":30,""spicy"":10,""herbal"":25,""oily"":30,""full_bodied"":50,""rich"":55,""sweet"":30,""briny"":10,""salty"":25,""vanilla"":30,""tart"":10,""fruity"":25,""floral"":10}"
BENROMACH PEAT SMOKE SHERRY CASK MATURED 2010,https://distiller.com/spirits/benromach-peat-smoke-sherry-cask-matured-2010,34,Benromach,spirit-cost cost-4,NAS,59.9,FULL BODIED,"{""smoky"":40,""peaty"":25,""spicy"":20,""herbal"":10,""oily"":50,""full_bodied"":60,""rich"":40,""sweet"":30,""briny"":5,""salty"":5,""vanilla"":15,""tart"":20,""fruity"":40,""floral"":15}"
LAGAVULIN 16 - WHITE HORSE DISTILLERS,https://distiller.com/spirits/lagavulin-16-white-horse-distillers,24,,spirit-cost cost-5,16,43.0,NA,NA
BENRIACH PEATED QUARTER CASK,https://distiller.com/spirits/benriach-peated-quarter-cask,24,Benriach,spirit-cost cost-3,NAS,46.0,NA,NA
FINLAGGAN CASK STRENGTH ISLAY SINGLE MALT,https://distiller.com/spirits/finlaggan-cask-strength-islay-single-malt,23,Finlaggan,spirit-cost cost-1,NAS,58.0,PEATY,"{""smoky"":40,""peaty"":50,""spicy"":20,""herbal"":10,""oily"":25,""full_bodied"":40,""rich"":35,""sweet"":40,""briny"":15,""salty"":10,""vanilla"":35,""tart"":10,""fruity"":15,""floral"":10}"
GLEN GARIOCH 1995,https://distiller.com/spirits/glen-garioch-1995,25,Glen Garioch,spirit-cost cost-4,,55.3,SPICY,"{""smoky"":30,""peaty"":20,""spicy"":60,""herbal"":20,""oily"":40,""full_bodied"":50,""rich"":50,""sweet"":30,""briny"":0,""salty"":0,""vanilla"":30,""tart"":10,""fruity"":20,""floral"":30}"
KILCHOMAN COULL POINT,https://distiller.com/spirits/kilchoman-coull-point,24,Kilchoman,spirit-cost cost-3,NAS,46.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":50,""spicy"":20,""herbal"":0,""oily"":10,""full_bodied"":60,""rich"":40,""sweet"":50,""briny"":0,""salty"":10,""vanilla"":60,""tart"":0,""fruity"":60,""floral"":0}"
LAGAVULIN 12 YEAR (2020 SPECIAL RELEASE),https://distiller.com/spirits/lagavulin-12-year-2020-special-release,23,Lagavulin,spirit-cost cost-5,12 YEAR,56.4,FULL BODIED,"{""smoky"":40,""peaty"":35,""spicy"":20,""herbal"":35,""oily"":45,""full_bodied"":55,""rich"":40,""sweet"":30,""briny"":10,""salty"":5,""vanilla"":20,""tart"":25,""fruity"":25,""floral"":10}"
KILKERRAN HEAVILY PEATED BATCH #1,https://distiller.com/spirits/kilkerran-heavily-peated-batch-1,22,Kilkerran,spirit-cost cost-5,NAS,59.3,NA,NA
BUNNAHABHAIN 2008 MÒINE BORDEAUX RED WINE CASK MATURED,https://distiller.com/spirits/bunnahabhain-2008-moine-bordeaux-red-wine-cask-matured,28,Bunnahabhain,spirit-cost cost-4,9 YEAR,58.1,FULL BODIED & RICH,"{""smoky"":90,""peaty"":75,""spicy"":80,""herbal"":40,""oily"":60,""full_bodied"":100,""rich"":90,""sweet"":60,""briny"":30,""salty"":30,""vanilla"":40,""tart"":10,""fruity"":60,""floral"":10}"
ALLT A BHAINNE SINGLE MALT,https://distiller.com/spirits/allt-a-bhainne-single-malt,26,Allt a Bhainne,spirit-cost cost-2,NAS,40.0,NA,NA
CAOL ILA 35 YEAR (2018 SPECIAL RELEASE),https://distiller.com/spirits/caol-ila-35-year-2018-special-release,22,Caol Ila,spirit-cost cost-5,35 YEAR,58.1,NA,NA
KILCHOMAN VINTAGE 2009,https://distiller.com/spirits/kilchoman-vintage-2009,22,Kilchoman,spirit-cost cost-4,NAS,46.0,BRINY,"{""smoky"":20,""peaty"":40,""spicy"":40,""herbal"":25,""oily"":25,""full_bodied"":45,""rich"":40,""sweet"":20,""briny"":50,""salty"":30,""vanilla"":20,""tart"":20,""fruity"":20,""floral"":10}"
BOWMORE SURF,https://distiller.com/spirits/bowmore-surf,22,Bowmore,spirit-cost cost-2,NAS,40.0,NA,NA
BENROMACH CASK STRENGTH 2003,https://distiller.com/spirits/benromach-cask-strength,24,Benromach,spirit-cost cost-3,NAS,58.2,RICH & FULL BODIED,"{""smoky"":30,""peaty"":25,""spicy"":10,""herbal"":10,""oily"":0,""full_bodied"":60,""rich"":65,""sweet"":35,""briny"":0,""salty"":5,""vanilla"":10,""tart"":0,""fruity"":20,""floral"":5}"
LAGAVULIN 18 YEAR FÈIS ÌLE 2018,https://distiller.com/spirits/lagavulin-18-year-feis-ile-2018,23,Lagavulin,spirit-cost cost-5,18 YEAR,53.9,NA,NA
ARRAN MACHRIE MOOR CASK STRENGTH 3RD EDITION,https://distiller.com/spirits/arran-machrie-moor-cask-strength-3rd-edition,23,,spirit-cost cost-3,,58.3,NA,NA
JURA THE PAPS 19 YEAR,https://distiller.com/spirits/jura-the-paps-19-year,22,Jura,spirit-cost cost-4,19 YEAR,45.6,NA,NA
HIGHLAND PARK CASK STRENGTH EDITION (SCANDINAVIAN RELEASE),https://distiller.com/spirits/highland-park-cask-strength-edition,22,Highland Park,spirit-cost cost-3,NAS,57.1,NA,NA
SPRINGBANK 14 YEAR BOURBON WOOD,https://distiller.com/spirits/springbank-14-year-bourbon-wood,21,Springbank,spirit-cost cost-3,14 YEAR,55.8,RICH & FRUITY,"{""smoky"":20,""peaty"":25,""spicy"":10,""herbal"":10,""oily"":60,""full_bodied"":60,""rich"":70,""sweet"":25,""briny"":45,""salty"":10,""vanilla"":35,""tart"":20,""fruity"":60,""floral"":10}"
HIGHLAND PARK 2001,https://distiller.com/spirits/highland-park-2001,15,Highland Park,spirit-cost cost-4,NAS,40.0,NA,NA
LAGAVULIN 21 YEAR (2012 SPECIAL RELEASE),https://distiller.com/spirits/lagavulin-21-year-2012-special-release,17,Lagavulin,spirit-cost cost-5,21 YEAR,52.0,PEATY & RICH,"{""smoky"":50,""peaty"":70,""spicy"":35,""herbal"":55,""oily"":20,""full_bodied"":50,""rich"":65,""sweet"":30,""briny"":20,""salty"":20,""vanilla"":15,""tart"":15,""fruity"":35,""floral"":0}"
ARDBEG KILDALTON 2014,https://distiller.com/spirits/ardbeg-kildalton-2014,16,Ardbeg,spirit-cost cost-5,NAS,46.0,NA,NA
CRAGGANMORE 21 YEAR,https://distiller.com/spirits/cragganmore-21-year,16,Cragganmore,spirit-cost cost-5,21 YEAR,56.0,FRUITY & RICH,"{""smoky"":15,""peaty"":15,""spicy"":55,""herbal"":45,""oily"":40,""full_bodied"":55,""rich"":55,""sweet"":45,""briny"":0,""salty"":10,""vanilla"":20,""tart"":25,""fruity"":60,""floral"":10}"
KILKERRAN WORK IN PROGRESS #4,https://distiller.com/spirits/kilkerran-single-malt-wip-4,16,Kilkerran,spirit-cost cost-3,NAS,46.0,FLORAL & SWEET,"{""smoky"":38,""peaty"":37,""spicy"":79,""herbal"":73,""oily"":70,""full_bodied"":78,""rich"":72,""sweet"":81,""briny"":70,""salty"":73,""vanilla"":76,""tart"":62,""fruity"":75,""floral"":82}"
ARDBEG TRAIGH BHAN 19 YEAR 2020 EDITION,https://distiller.com/spirits/ardbeg-traigh-bhan-19-year-2020-edition,15,Ardbeg,spirit-cost cost-5,19 YEAR,46.2,RICH,"{""smoky"":30,""peaty"":25,""spicy"":10,""herbal"":25,""oily"":25,""full_bodied"":40,""rich"":45,""sweet"":25,""briny"":10,""salty"":5,""vanilla"":20,""tart"":25,""fruity"":35,""floral"":10}"
BOWMORE 15 YEAR FÈIS ÌLE 2019,https://distiller.com/spirits/bowmore-15-year-feis-ile-2019,14,Bowmore,spirit-cost cost-4,15 YEAR,51.7,FRUITY & RICH,"{""smoky"":20,""peaty"":20,""spicy"":10,""herbal"":15,""oily"":25,""full_bodied"":50,""rich"":60,""sweet"":35,""briny"":35,""salty"":20,""vanilla"":25,""tart"":30,""fruity"":65,""floral"":20}"
DEANSTON 10 YEAR PEDRO XIMENEZ,https://distiller.com/spirits/deanston-10-year-px,17,Deanston,spirit-cost cost-3,10 YEAR,57.5,NA,NA
KILKERRAN WORK IN PROGRESS #7 SHERRY WOOD,https://distiller.com/spirits/kilkerran-work-in-progress-7-sherry-wood,15,Kilkerran,spirit-cost cost-3,NAS,46.0,FULL BODIED & RICH,"{""smoky"":25,""peaty"":15,""spicy"":20,""herbal"":35,""oily"":50,""full_bodied"":60,""rich"":55,""sweet"":35,""briny"":30,""salty"":15,""vanilla"":25,""tart"":35,""fruity"":40,""floral"":0}"
LAGAVULIN FÈIS ÌLE 2015,https://distiller.com/spirits/lagavulin-feis-ile-2015,15,Lagavulin,spirit-cost cost-5,24 YEAR,59.9,RICH & SWEET,"{""smoky"":40,""peaty"":30,""spicy"":30,""herbal"":10,""oily"":10,""full_bodied"":60,""rich"":70,""sweet"":60,""briny"":30,""salty"":40,""vanilla"":50,""tart"":10,""fruity"":30,""floral"":20}"
KILKERRAN WORK IN PROGRESS #7 BOURBON WOOD,https://distiller.com/spirits/kilkerran-single-malt-wip-7-bourbon-matured,15,Kilkerran,spirit-cost cost-4,NAS,54.1,FRUITY & FULL BODIED,"{""smoky"":50,""peaty"":45,""spicy"":15,""herbal"":35,""oily"":60,""full_bodied"":70,""rich"":40,""sweet"":20,""briny"":15,""salty"":10,""vanilla"":60,""tart"":10,""fruity"":70,""floral"":15}"
BOWMORE 15 YEAR MARINER,https://distiller.com/spirits/bowmore-15-year-mariner,14,Bowmore,spirit-cost cost-4,15 YEAR,43.0,NA,NA
KILCHOMAN MACHIR BAY 2013,https://distiller.com/spirits/kilchoman-machir-bay-2013,14,Kilchoman,spirit-cost cost-3,NAS,46.0,NA,NA
LONGROW 14 YEAR,https://distiller.com/spirits/longrow-14,14,Longrow,spirit-cost cost-4,14 YEAR,46.0,NA,NA
KILKERRAN HEAVILY PEATED BATCH #3,https://distiller.com/spirits/kilkerran-heavily-peated-batch-3,15,Kilkerran,spirit-cost cost-3,NAS,59.7,SMOKY,"{""smoky"":50,""peaty"":30,""spicy"":30,""herbal"":20,""oily"":40,""full_bodied"":45,""rich"":30,""sweet"":25,""briny"":15,""salty"":5,""vanilla"":25,""tart"":15,""fruity"":10,""floral"":5}"
SMOKEHEAD RUM REBEL,https://distiller.com/spirits/smokehead-rum-rebel,17,Smokehead,spirit-cost cost-3,NAS,46.0,SWEET,"{""smoky"":35,""peaty"":30,""spicy"":15,""herbal"":10,""oily"":20,""full_bodied"":35,""rich"":30,""sweet"":40,""briny"":15,""salty"":15,""vanilla"":30,""tart"":15,""fruity"":20,""floral"":0}"
GLENDRONACH TRADITIONALLY PEATED,https://distiller.com/spirits/glendronach-traditionally-peated,13,GlenDronach,spirit-cost cost-3,NAS,48.0,NA,NA
ARDBEG 2003 CASK STRENGTH SINGLE CASK,https://distiller.com/spirits/ardbeg-2003-cask-strength-single-cask,13,Ardbeg,spirit-cost cost-5,16 YEAR,52.8,NA,NA
LAGAVULIN 1999 DISTILLERS EDITION (BOTTLED 2015),https://distiller.com/spirits/lagavulin-1999-distillers-edition-bottled-2015,13,Lagavulin,spirit-cost cost-4,16 YEAR,43.0,NA,NA
ARDMORE TRADITIONAL PEATED,https://distiller.com/spirits/ardmore-traditional-peated,13,,spirit-cost cost-2,,40.0,NA,NA
HIGHLAND PARK VIKING TRIBE,https://distiller.com/spirits/highland-park-viking-tribe,13,,spirit-cost cost-2,,46.0,NA,NA
LAPHROAIG CAIRDEAS 2012 ORIGIN EDITION,https://distiller.com/spirits/laphroaig-cairdeas-2012-origin-edition,13,Laphroaig,spirit-cost cost-5,NAS,51.2,NA,NA
BOWMORE VAULT EDITION SECOND RELEASE PEAT SMOKE,https://distiller.com/spirits/bowmore-vault-edition-second-release-peat-smoke,13,Bowmore,spirit-cost cost-5,NAS,50.1,SMOKY,"{""smoky"":40,""peaty"":10,""spicy"":0,""herbal"":15,""oily"":0,""full_bodied"":0,""rich"":0,""sweet"":10,""briny"":5,""salty"":0,""vanilla"":0,""tart"":0,""fruity"":20,""floral"":0}"
LEDAIG 12 YEAR DISCOVERY (GORDON & MACPHAIL),https://distiller.com/spirits/ledaig-12-year-discovery-gordon-macphail,13,Gordon & Macphail Discovery,spirit-cost cost-3,12 YEAR,43.0,FULL BODIED,"{""smoky"":40,""peaty"":35,""spicy"":10,""herbal"":10,""oily"":35,""full_bodied"":45,""rich"":35,""sweet"":20,""briny"":25,""salty"":30,""vanilla"":20,""tart"":25,""fruity"":20,""floral"":0}"
BENROMACH PEAT SMOKE 2008,https://distiller.com/spirits/benromach-peat-smoke-2008,19,,spirit-cost cost-3,,46.0,NA,NA
THE ARDMORE 20 YEARS VINTAGE 1996,https://distiller.com/spirits/the-ardmore-20-years-vintage-1996,13,,spirit-cost cost-5,20,49.3,NA,NA
LAGAVULIN JAZZ FESTIVAL 2017,https://distiller.com/spirits/lagavulin-jazz-festival-2017,12,,spirit-cost cost-4,,57.6,NA,NA
LONGROW 10 YEAR,https://distiller.com/spirits/longrow-10-year,12,Springbank,spirit-cost cost-3,10 YEAR,46.0,NA,NA
ANCNOC RUTTER,https://distiller.com/spirits/ancnoc-rutter,12,anCnoc,spirit-cost cost-3,NAS,46.0,FRUITY & BRINY,"{""smoky"":25,""peaty"":45,""spicy"":30,""herbal"":20,""oily"":30,""full_bodied"":25,""rich"":30,""sweet"":45,""briny"":55,""salty"":35,""vanilla"":45,""tart"":50,""fruity"":65,""floral"":30}"
LONGROW 14 YEAR BURGUNDY FINISH,https://distiller.com/spirits/longrow-14-year-burgundy-finish,12,Longrow,spirit-cost cost-4,14 YEAR,56.0,FRUITY & RICH,"{""smoky"":75,""peaty"":73,""spicy"":77,""herbal"":76,""oily"":74,""full_bodied"":83,""rich"":83,""sweet"":81,""briny"":65,""salty"":63,""vanilla"":76,""tart"":45,""fruity"":83,""floral"":60}"
BRORA 30 YEAR (2010 SPECIAL RELEASE),https://distiller.com/spirits/brora-30,12,Brora,spirit-cost cost-5,30 YEAR,53.2,NA,NA
OCTOMORE 10 YEAR (2020 EDITION),https://distiller.com/spirits/octomore-10-year-2020-edition,13,Octomore,spirit-cost cost-1,10 YEAR,54.3,NA,NA
ARRAN MACHRIE MOOR CASK STRENGTH SINGLE MALT,https://distiller.com/spirits/arran-machrie-moor-cask-strength-single-malt,13,,spirit-cost cost-2,,56.2,NA,NA
PORT CHARLOTTE HEAVILY PEATED ISLAY SINGLE MALT THE DISTILLERY VALINCH,https://distiller.com/spirits/port-charlotte-heavily-peated-islay-single-malt-the-distillery-valinch,12,,spirit-cost cost-3,,57.8,NA,NA
BENRIACH PEATED CASK STRENGTH BATCH 1,https://distiller.com/spirits/benriach-peated-cask-strength-batch-1,13,,spirit-cost cost-3,,56.0,NA,NA
BRORA 1977 37 YEAR (2015 SPECIAL RELEASE),https://distiller.com/spirits/brora-37-year-1977-2015-special-release,11,Brora,spirit-cost cost-5,37 YEAR,50.4,NA,NA
LAPHROAIG 16 YEAR 200TH ANNIVERSARY,https://distiller.com/spirits/laphroaig-16-year,11,Laphroaig,spirit-cost cost-2,16 YEAR,48.4,NA,NA
SMOKEHEAD EXTRA BLACK 18 YEAR,https://distiller.com/spirits/smokehead-extra-black-18-year,11,Smokehead,spirit-cost cost-4,18 YEAR,46.0,SMOKY,"{""smoky"":55,""peaty"":45,""spicy"":10,""herbal"":10,""oily"":35,""full_bodied"":40,""rich"":40,""sweet"":30,""briny"":35,""salty"":15,""vanilla"":40,""tart"":10,""fruity"":45,""floral"":5}"
SPRINGBANK 17 YEAR MADEIRA WOOD,https://distiller.com/spirits/springbank-17-year-madeira-wood,10,Springbank,spirit-cost cost-5,17 YEAR,47.8,RICH,"{""smoky"":15,""peaty"":10,""spicy"":10,""herbal"":25,""oily"":40,""full_bodied"":50,""rich"":60,""sweet"":40,""briny"":20,""salty"":15,""vanilla"":20,""tart"":10,""fruity"":35,""floral"":10}"
KILKERRAN 16 YEAR,https://distiller.com/spirits/kilkerran-16-year,12,Kilkerran,spirit-cost cost-5,16 YEAR,46.0,FULL BODIED & RICH,"{""smoky"":20,""peaty"":10,""spicy"":30,""herbal"":45,""oily"":50,""full_bodied"":60,""rich"":55,""sweet"":20,""briny"":25,""salty"":10,""vanilla"":20,""tart"":15,""fruity"":25,""floral"":10}"
LEDAIG 1996 SHERRY CASK FINISH,https://distiller.com/spirits/ledaig-1996-sherry-cask-finish,11,,spirit-cost cost-4,19,46.3,NA,NA
BUNNAHABHAIN 2005 PALO CORTADO CASK FINISH,https://distiller.com/spirits/bunnahabhain-2005-palo-cortado-cask-finish,10,Bunnahabhain,spirit-cost cost-5,NAS,54.9,FULL BODIED & RICH,"{""smoky"":30,""peaty"":0,""spicy"":60,""herbal"":10,""oily"":40,""full_bodied"":100,""rich"":90,""sweet"":70,""briny"":30,""salty"":20,""vanilla"":20,""tart"":10,""fruity"":60,""floral"":20}"
JURA THE LOCH,https://distiller.com/spirits/jura-the-loch,13,Jura,spirit-cost cost-4,NAS,44.5,NA,NA
WOLFBURN SMALL BATCH RELEASE NO. 128,https://distiller.com/spirits/wolfburn-no-128,12,Wolfburn,spirit-cost cost-4,NAS,46.0,SPICY,"{""smoky"":25,""peaty"":15,""spicy"":45,""herbal"":5,""oily"":0,""full_bodied"":35,""rich"":40,""sweet"":35,""briny"":5,""salty"":10,""vanilla"":20,""tart"":5,""fruity"":15,""floral"":0}"
SPRINGBANK 11 YEAR LOCAL BARLEY,https://distiller.com/spirits/springbank-11-year-local-barley,10,Springbank,spirit-cost cost-5,11 YEAR,53.1,NA,NA
TOMATIN CÙ BÒCAN VIRGIN OAK,https://distiller.com/spirits/tomatin-cu-bocan-virgin-oak,10,Tomatin,spirit-cost cost-3,NAS,46.0,RICH,"{""smoky"":30,""peaty"":30,""spicy"":20,""herbal"":0,""oily"":10,""full_bodied"":35,""rich"":40,""sweet"":25,""briny"":10,""salty"":0,""vanilla"":25,""tart"":10,""fruity"":25,""floral"":0}"
LOCH LOMOND INCHMOAN 10 YEAR,https://distiller.com/spirits/loch-lomond-inchmoan-10-year,10,Loch Lomond,spirit-cost cost-3,10 YEAR,46.0,NA,NA
BENRIACH LATADA 18 YEAR,https://distiller.com/spirits/benriach-latada-18-year,10,Benriach,spirit-cost cost-4,18 YEAR,46.0,NA,NA
EDRADOUR BALLECHIN #7 BORDEAUX CASK MATURED,https://distiller.com/spirits/edradour-ballechin-7-bordeaux-cask-matured,11,Ballechin,spirit-cost cost-4,NAS,46.0,NA,NA
BOWMORE MIZUNARA CASK FINISH,https://distiller.com/spirits/bowmore-mizunara-cask-finish,15,Bowmore,spirit-cost cost-5,NAS,53.9,RICH & FULL BODIED,"{""smoky"":30,""peaty"":20,""spicy"":40,""herbal"":30,""oily"":10,""full_bodied"":75,""rich"":75,""sweet"":60,""briny"":15,""salty"":20,""vanilla"":30,""tart"":20,""fruity"":50,""floral"":5}"
BENRIACH SOLSTICE 2ND EDITION 17 YEAR,https://distiller.com/spirits/benriach-solstice-2nd-edition-17-year,39,Benriach,spirit-cost cost-4,17,50.0,FRUITY & PEATY,"{""smoky"":50,""peaty"":60,""spicy"":50,""herbal"":50,""oily"":30,""full_bodied"":40,""rich"":40,""sweet"":50,""briny"":0,""salty"":40,""vanilla"":20,""tart"":30,""fruity"":70,""floral"":30}"
HIGHLAND PARK VALFATHER,https://distiller.com/spirits/highland-park-valfather,39,Highland Park,spirit-cost cost-3,NAS,47.0,SMOKY,"{""smoky"":45,""peaty"":10,""spicy"":0,""herbal"":5,""oily"":5,""full_bodied"":0,""rich"":0,""sweet"":5,""briny"":25,""salty"":5,""vanilla"":0,""tart"":0,""fruity"":0,""floral"":0}"
SMOKEHEAD SHERRY BOMB,https://distiller.com/spirits/smokehead-sherry-bomb,39,Smokehead,spirit-cost cost-4,NAS,48.0,NA,NA
SPRINGBANK 12 YEAR CASK STRENGTH (BATCH 17),https://distiller.com/spirits/springbank-12-year-cask-strength-batch-17,40,Springbank,spirit-cost cost-3,12 YEAR,56.2,NA,NA
FINLAGGAN EILEAN MÒR,https://distiller.com/spirits/finlaggan-eilean-mor,39,Finlaggan,spirit-cost cost-2,NAS,46.0,NA,NA
